conglome,vivienda,hogar,mieperho,percepho,pobreza,gashog2d,inghog2d,ubigeo,dependientes,ingreso_prom_perceptor,diferencia_ingreso_gasto,pobreza_etiqueta,pobreza_binaria,result,nbi1,nbi2,nbi3,nbi4,nbi5
19054,90,11,3,3,3,38079.0078125,31667.634765625,190109,0,879.6565212673611,-6411.373046875,not poor,not poor,1,0,0,0,0,0
19054,102,11,4,3,3,25346.474609375,33425.046875,190109,1,928.4735243055555,8078.572265625,not poor,not poor,1,0,0,1,0,0
19059,7,11,3,2,3,20537.046875,30881.185546875,190101,1,1286.716064453125,10344.138671875,not poor,not poor,1,0,0,0,0,0
19059,37,11,3,2,3,29986.3984375,39632.171875,190101,1,1651.3404947916667,9645.7734375,not poor,not poor,1,0,0,1,0,0
19059,48,11,4,3,3,32226.7578125,43962.94921875,190101,1,1221.1930338541667,11736.19140625,not poor,not poor,1,0,0,0,0,0
19059,61,11,4,2,2,15074.072265625,20073.875,190101,2,836.4114583333334,4999.802734375,not extreme poor,poor,1,0,0,0,0,0
19059,88,11,2,1,3,15353.16015625,6837.642578125,190101,1,569.8035481770834,-8515.517578125,not poor,not poor,1,0,0,0,0,0
19059,100,11,3,2,3,26048.779296875,25043.611328125,190101,1,1043.4838053385417,-1005.16796875,not poor,not poor,1,0,0,0,0,0
19072,5,11,3,3,3,21170.763671875,37758.7734375,190101,0,1048.8548177083333,16588.009765625,not poor,not poor,1,0,0,0,0,0
19072,21,11,6,4,3,31395.173828125,56552.57421875,190101,2,1178.1786295572917,25157.400390625,not poor,not poor,1,0,0,0,0,0
19072,36,11,3,1,2,8554.6767578125,9405.9833984375,190101,2,783.8319498697916,851.306640625,not extreme poor,poor,1,0,0,0,0,0
19072,52,11,4,1,3,19536.650390625,20412.310546875,190101,3,1701.02587890625,875.66015625,not poor,not poor,1,0,0,0,0,0
19072,84,11,1,1,3,14696.98046875,23241.599609375,190101,0,1936.7999674479167,8544.619140625,not poor,not poor,1,0,0,0,0,0
19072,100,11,3,1,3,31481.716796875,33628.0234375,190101,2,2802.3352864583335,2146.306640625,not poor,not poor,1,0,0,0,0,0
19072,115,11,4,2,3,29893.1171875,71156.0390625,190101,2,2964.8349609375,41262.921875,not poor,not poor,1,0,0,0,0,0
19072,133,11,6,1,3,35710.453125,83478.4453125,190101,5,6956.537109375,47767.9921875,not poor,not poor,1,0,0,0,0,0
19117,11,11,3,2,3,18501.96484375,29091.4921875,190307,1,1212.1455078125,10589.52734375,not poor,not poor,1,0,0,0,0,0
19117,25,11,4,2,2,11515.2197265625,10095.7353515625,190307,2,420.6556396484375,-1419.484375,not extreme poor,poor,1,0,1,0,0,0
19117,50,11,3,1,3,19953.50390625,24581.60546875,190307,2,2048.4671223958335,4628.1015625,not poor,not poor,1,0,0,0,0,0
19117,63,11,4,2,3,20094.724609375,20289.55078125,190307,2,845.39794921875,194.826171875,not poor,not poor,1,0,0,1,0,0
19117,75,11,3,2,3,17221.244140625,15407.9892578125,190307,1,641.9995524088541,-1813.2548828125,not poor,not poor,1,0,0,0,0,0
19117,88,11,2,2,3,15505.5546875,14840.072265625,190307,0,618.3363444010416,-665.482421875,not poor,not poor,1,0,0,0,0,0
19132,12,11,2,1,3,20755.58203125,19548.7734375,190308,1,1629.064453125,-1206.80859375,not poor,not poor,1,0,0,1,0,0
19132,27,11,3,3,3,24300.80078125,24902.1171875,190308,0,691.7254774305555,601.31640625,not poor,not poor,1,0,0,1,0,0
19132,57,11,5,3,2,17466.4609375,25091.095703125,190308,2,696.9748806423611,7624.634765625,not extreme poor,poor,1,1,1,0,0,0
19132,72,11,6,2,3,47271.25,47696.0625,190308,4,1987.3359375,424.8125,not poor,not poor,1,0,0,1,0,0
19132,87,11,5,2,1,11260.923828125,14715.4365234375,190308,3,613.1431884765625,3454.5126953125,extreme poor,poor,1,1,0,1,0,1
19132,102,11,7,2,3,44007.54296875,59665.59765625,190308,5,2486.0665690104165,15658.0546875,not poor,not poor,1,0,0,0,0,0
19161,9,11,3,1,3,14498.744140625,15514.0595703125,190307,2,1292.8382975260417,1015.3154296875,not poor,not poor,1,1,0,0,0,0
19161,11,11,2,1,3,17720.599609375,18248.599609375,190307,1,1520.7166341145833,528.0,not poor,not poor,1,0,0,0,0,0
19161,12,11,2,1,3,8006.48876953125,9712.490234375,190307,1,809.3741861979166,1706.00146484375,not poor,not poor,1,0,0,1,0,0
19161,54,11,3,2,3,43359.9609375,38599.64453125,190307,1,1608.3185221354167,-4760.31640625,not poor,not poor,1,0,0,1,0,0
19161,55,11,3,2,3,20029.98828125,8857.490234375,190307,1,369.0620930989583,-11172.498046875,not poor,not poor,1,0,0,0,0,0
19161,56,11,1,1,3,5718.0693359375,9049.673828125,190307,0,754.1394856770834,3331.6044921875,not poor,not poor,1,0,0,1,0,0
19161,57,11,5,4,3,48815.1875,50577.04296875,190307,1,1053.6883951822917,1761.85546875,not poor,not poor,1,0,0,1,0,0
19161,58,11,3,2,3,16650.5625,26889.90625,190307,1,1120.4127604166667,10239.34375,not poor,not poor,1,0,0,0,0,0
19172,57,11,2,2,3,11706.9560546875,16348.328125,190307,0,681.1803385416666,4641.3720703125,not poor,not poor,1,1,0,0,0,0
19172,58,11,4,2,3,30412.92578125,23472.841796875,190307,2,978.0350748697916,-6940.083984375,not poor,not poor,1,0,0,0,0,0
19172,59,11,3,1,3,20773.291015625,23819.89453125,190307,2,1984.9912109375,3046.603515625,not poor,not poor,1,1,0,0,0,0
19172,60,11,3,1,3,23312.048828125,16505.275390625,190307,2,1375.4396158854167,-6806.7734375,not poor,not poor,1,0,0,0,0,0
19172,149,11,5,3,3,45049.7421875,106373.8671875,190307,2,2954.829644097222,61324.125,not poor,not poor,1,0,0,1,0,0
19172,150,11,3,3,3,12052.1123046875,32079.89453125,190307,0,891.1081814236111,20027.7822265625,not poor,not poor,1,0,0,0,0,0
19172,151,11,4,2,3,18439.193359375,24062.47265625,190307,2,1002.60302734375,5623.279296875,not poor,not poor,1,0,0,0,0,0
19172,152,11,4,3,3,19819.755859375,38814.7421875,190307,1,1078.187282986111,18994.986328125,not poor,not poor,1,0,0,0,0,0
19180,89,11,4,3,3,15899.2783203125,29894.359375,190306,1,830.3988715277778,13995.0810546875,not poor,not poor,1,1,0,0,0,0
19180,90,11,7,2,2,19477.416015625,8452.3134765625,190306,5,352.1797281901042,-11025.1025390625,not extreme poor,poor,1,0,0,0,0,0
19180,91,11,8,2,2,18066.740234375,20056.40625,190306,6,835.68359375,1989.666015625,not extreme poor,poor,1,0,1,0,0,0
19180,92,11,4,2,3,81083.984375,83558.5546875,190306,2,3481.6064453125,2474.5703125,not poor,not poor,1,0,0,0,0,0
19180,235,11,3,3,2,9588.5205078125,12043.3505859375,190306,0,334.5375162760417,2454.830078125,not extreme poor,poor,1,0,0,1,0,0
19180,236,11,6,2,3,36643.59765625,31605.14453125,190306,4,1316.8810221354167,-5038.453125,not poor,not poor,1,0,0,0,0,0
19180,238,11,1,1,3,9929.197265625,7980.9208984375,190306,0,665.0767415364584,-1948.2763671875,not poor,not poor,1,1,0,0,0,0
19180,240,11,1,1,3,6488.70361328125,8263.345703125,190306,0,688.6121419270834,1774.64208984375,not poor,not poor,1,0,0,0,0,0
19185,17,11,5,4,3,43407.52734375,74710.7421875,200115,1,1556.4737955729167,31303.21484375,not poor,not poor,1,0,0,0,0,0
19185,36,11,2,2,3,20238.8984375,24041.673828125,200115,0,1001.7364095052084,3802.775390625,not poor,not poor,1,0,0,0,0,0
19185,70,11,7,5,3,79708.4453125,87574.984375,200115,2,1459.5830729166667,7866.5390625,not poor,not poor,1,0,0,0,0,0
19185,88,11,4,3,3,56789.453125,97461.234375,200115,1,2707.2565104166665,40671.78125,not poor,not poor,2,0,0,0,0,0
19185,105,11,4,4,3,39366.9375,30866.1328125,200115,0,643.04443359375,-8500.8046875,not poor,not poor,2,0,0,0,0,0
19185,121,11,4,3,3,40556.8984375,57150.921875,200115,1,1587.525607638889,16594.0234375,not poor,not poor,1,0,0,0,0,0
19193,3,11,3,2,3,45038.64453125,41110.453125,200101,1,1712.935546875,-3928.19140625,not poor,not poor,1,0,0,0,0,0
19193,37,11,2,1,3,11085.890625,11566.7060546875,200101,1,963.8921712239584,480.8154296875,not poor,not poor,2,0,0,0,0,0
19193,54,11,2,2,3,26586.1015625,53670.8125,200101,0,2236.2838541666665,27084.7109375,not poor,not poor,1,0,0,0,0,0
19193,71,11,3,3,3,56978.98828125,68747.1796875,200101,0,1909.6438802083333,11768.19140625,not poor,not poor,1,0,0,0,0,0
19193,89,11,4,1,3,56550.171875,33690.2578125,200101,3,2807.521484375,-22859.9140625,not poor,not poor,1,0,0,0,0,0
19193,106,11,1,1,3,13494.4248046875,31503.234375,200101,0,2625.26953125,18008.8095703125,not poor,not poor,1,0,0,0,0,0
19193,139,11,5,4,3,54911.68359375,71378.421875,200101,1,1487.0504557291667,16466.73828125,not poor,not poor,1,0,0,0,0,0
19193,157,12,1,1,3,19886.34765625,20344.115234375,200101,0,1695.3429361979167,457.767578125,not poor,not poor,1,0,0,0,0,0
19193,157,22,4,3,3,53797.14453125,55799.2734375,200101,1,1549.9798177083333,2002.12890625,not poor,not poor,1,0,0,0,0,0
19225,6,11,2,2,3,71905.171875,78775.0,200101,0,3282.2916666666665,6869.828125,not poor,not poor,1,0,0,0,0,0
19225,26,11,4,3,3,50804.46875,52024.0,200101,1,1445.111111111111,1219.53125,not poor,not poor,1,0,0,0,0,0
19225,36,11,2,2,3,46490.81640625,92867.421875,200101,0,3869.4759114583335,46376.60546875,not poor,not poor,2,0,0,0,0,0
19225,46,11,7,4,3,121417.5234375,195139.78125,200101,3,4065.412109375,73722.2578125,not poor,not poor,1,0,0,0,0,0
19232,3,11,4,2,3,55701.62109375,54419.875,200115,2,2267.4947916666665,-1281.74609375,not poor,not poor,1,0,0,0,0,0
19232,21,11,3,2,3,29323.25390625,26337.64453125,200115,1,1097.40185546875,-2985.609375,not poor,not poor,1,0,0,0,0,0
19232,39,11,6,4,3,62388.91015625,120786.25,200115,2,2516.3802083333335,58397.33984375,not poor,not poor,2,0,0,0,0,0
19232,56,11,5,3,3,43152.44140625,44471.31640625,200115,2,1235.3143446180557,1318.875,not poor,not poor,1,0,0,0,0,0
19232,74,11,2,2,3,17784.009765625,21953.09375,200115,0,914.7122395833334,4169.083984375,not poor,not poor,1,0,0,0,0,0
19232,110,11,1,1,3,10961.056640625,8963.8623046875,200115,0,746.988525390625,-1997.1943359375,not poor,not poor,1,0,0,0,0,0
19240,11,11,3,1,3,22076.59375,19270.615234375,200115,2,1605.8846028645833,-2805.978515625,not poor,not poor,1,1,0,0,0,0
19240,29,11,3,2,3,28832.42578125,33338.93359375,200115,1,1389.1222330729167,4506.5078125,not poor,not poor,1,0,0,0,0,0
19240,64,11,6,3,2,30092.33203125,26182.84375,200115,3,727.3012152777778,-3909.48828125,not extreme poor,poor,1,0,0,0,0,0
19240,81,11,4,2,3,32015.96875,28760.126953125,200115,2,1198.338623046875,-3255.841796875,not poor,not poor,1,0,0,0,0,0
19240,99,11,2,1,3,30132.140625,42879.12890625,200115,1,3573.2607421875,12746.98828125,not poor,not poor,1,1,0,0,0,0
19240,116,11,2,2,3,34985.67578125,39199.06640625,200115,0,1633.29443359375,4213.390625,not poor,not poor,1,0,0,0,0,0
19254,28,11,3,2,3,28831.091796875,39778.27734375,200601,1,1657.42822265625,10947.185546875,not poor,not poor,1,0,0,0,0,0
19254,42,11,7,5,3,66344.703125,85068.4765625,200601,2,1417.8079427083333,18723.7734375,not poor,not poor,1,0,0,0,0,0
19254,65,11,6,3,3,32058.689453125,36924.703125,200601,3,1025.6861979166667,4866.013671875,not poor,not poor,1,1,0,0,1,0
19254,90,11,6,4,3,46514.44140625,54096.1875,200601,2,1127.00390625,7581.74609375,not poor,not poor,1,0,0,0,0,0
19254,100,11,5,2,3,56224.94140625,43843.31640625,200601,3,1826.8048502604167,-12381.625,not poor,not poor,1,0,0,0,0,0
19254,112,11,4,2,3,89758.1328125,70840.2734375,200601,2,2951.6780598958335,-18917.859375,not poor,not poor,1,0,0,0,0,0
19257,2,11,5,2,3,27684.654296875,29338.02734375,200801,3,1222.4178059895833,1653.373046875,not poor,not poor,1,0,0,0,0,0
19257,5,11,1,1,3,27270.462890625,29906.310546875,200801,0,2492.1925455729165,2635.84765625,not poor,not poor,1,0,0,0,0,0
19257,7,11,4,2,3,24011.8359375,22067.46484375,200801,2,919.4777018229166,-1944.37109375,not poor,not poor,1,1,0,0,0,0
19257,10,11,5,2,2,24635.431640625,16128.6708984375,200801,3,672.0279541015625,-8506.7607421875,not extreme poor,poor,1,0,0,0,0,0
19257,13,11,3,1,3,66100.9921875,47863.87109375,200801,2,3988.6559244791665,-18237.12109375,not poor,not poor,1,1,0,0,0,0
19257,15,11,2,1,3,17021.509765625,18110.818359375,200801,1,1509.23486328125,1089.30859375,not poor,not poor,1,0,0,0,0,0
19268,13,11,2,2,3,14449.2490234375,14839.7587890625,200803,0,618.3232828776041,390.509765625,not poor,not poor,1,0,0,0,0,0
19268,25,11,5,2,2,20668.5,52612.40234375,200803,3,2192.1834309895835,31943.90234375,not extreme poor,poor,1,0,0,0,0,0
19268,38,11,7,5,2,28296.072265625,52160.70703125,200803,2,869.3451171875,23864.634765625,not extreme poor,poor,1,0,0,0,0,0
19268,49,11,2,2,3,17233.68359375,14696.982421875,200803,0,612.374267578125,-2536.701171875,not poor,not poor,1,0,0,0,0,0
19268,71,11,4,2,3,35514.14453125,28157.806640625,200803,2,1173.241943359375,-7356.337890625,not poor,not poor,1,0,0,0,0,0
19268,82,11,5,2,3,29465.0078125,30497.919921875,200803,3,1270.7466634114583,1032.912109375,not poor,not poor,1,0,0,0,0,0
19307,38,11,4,4,3,70193.7734375,114145.1640625,200601,0,2378.0242513020835,43951.390625,not poor,not poor,1,0,0,0,0,0
19307,59,11,2,1,3,35934.69921875,42346.53125,200601,1,3528.8776041666665,6411.83203125,not poor,not poor,1,0,0,0,0,0
19307,79,11,4,3,3,49248.51171875,63886.44140625,200601,1,1774.6233723958333,14637.9296875,not poor,not poor,1,1,0,0,0,0
19307,100,11,9,6,3,64045.63671875,68161.625,200601,3,946.6892361111111,4115.98828125,not poor,not poor,1,0,0,0,0,0
19307,121,11,5,1,3,40047.453125,38363.953125,200601,4,3196.99609375,-1683.5,not poor,not poor,1,0,0,0,0,0
19307,142,11,1,1,3,31958.259765625,49962.3984375,200601,0,4163.533203125,18004.138671875,not poor,not poor,1,0,0,0,0,0
19331,1,11,4,2,3,32612.212890625,19099.58203125,200703,2,795.81591796875,-13512.630859375,not poor,not poor,1,0,0,0,0,0
19331,19,11,5,3,3,27741.068359375,67101.859375,200703,2,1863.9405381944443,39360.791015625,not poor,not poor,1,1,0,0,0,0
19331,36,11,7,4,3,35766.3984375,39871.4921875,200703,3,830.6560872395834,4105.09375,not poor,not poor,1,0,0,0,0,0
19331,40,11,2,1,2,9602.64453125,13804.0224609375,200703,1,1150.335205078125,4201.3779296875,not extreme poor,poor,1,0,0,0,0,0
19331,45,11,4,3,3,32671.703125,56173.16796875,200703,1,1560.3657769097222,23501.46484375,not poor,not poor,2,1,0,0,0,0
19331,60,11,3,1,3,21320.287109375,18327.73046875,200703,2,1527.3108723958333,-2992.556640625,not poor,not poor,1,1,0,0,0,0
19351,10,11,5,2,3,26261.416015625,23081.287109375,200114,3,961.7202962239584,-3180.12890625,not poor,not poor,1,0,0,0,0,0
19351,27,11,4,2,3,93586.0546875,51065.82421875,200114,2,2127.74267578125,-42520.23046875,not poor,not poor,1,0,0,0,0,0
19351,60,11,3,2,3,22738.275390625,19466.373046875,200114,1,811.098876953125,-3271.90234375,not poor,not poor,1,0,0,0,0,0
19351,77,11,5,3,3,40692.6015625,48071.29296875,200114,2,1335.313693576389,7378.69140625,not poor,not poor,1,0,0,0,0,0
19351,92,11,5,2,3,27056.533203125,25635.8203125,200114,3,1068.1591796875,-1420.712890625,not poor,not poor,1,0,0,0,0,0
19351,109,12,3,3,3,19489.95703125,18287.158203125,200114,0,507.97661675347223,-1202.798828125,not poor,not poor,1,0,0,0,0,0
19351,109,22,3,2,2,14441.583984375,14280.3134765625,200114,1,595.0130615234375,-161.2705078125,not extreme poor,poor,1,0,0,0,0,0
19361,2,11,2,2,3,57757.03125,69145.4765625,200504,0,2881.0615234375,11388.4453125,not poor,not poor,1,0,0,0,0,0
19361,14,11,6,4,2,29864.71484375,18772.013671875,200504,2,391.0836181640625,-11092.701171875,not extreme poor,poor,1,0,0,0,0,0
19361,25,12,4,2,3,37892.078125,22138.05078125,200504,2,922.4187825520834,-15754.02734375,not poor,not poor,2,0,0,0,0,0
19361,25,22,4,2,2,16344.541015625,23873.015625,200504,2,994.708984375,7528.474609375,not extreme poor,poor,1,0,0,0,0,0
19361,38,11,2,1,3,12351.3134765625,12556.2255859375,200504,1,1046.3521321614583,204.912109375,not poor,not poor,1,0,0,0,0,0
19361,62,12,3,2,3,22794.271484375,36529.73828125,200504,1,1522.0724283854167,13735.466796875,not poor,not poor,1,0,0,0,0,0
19361,62,22,5,2,2,15878.6650390625,11619.216796875,200504,3,484.134033203125,-4259.4482421875,not extreme poor,poor,1,0,0,0,0,0
19361,74,11,4,2,3,33590.8359375,21894.20703125,200504,2,912.2586263020834,-11696.62890625,not poor,not poor,1,0,0,0,0,0
19362,10,11,2,2,3,11910.73046875,19888.3203125,200109,0,828.6800130208334,7977.58984375,not poor,not poor,1,0,0,0,0,0
19362,24,11,1,1,3,7687.0986328125,7806.6552734375,200109,0,650.5546061197916,119.556640625,not poor,not poor,1,1,0,0,0,0
19362,38,11,3,3,3,21381.40234375,35408.484375,200109,0,983.5690104166666,14027.08203125,not poor,not poor,1,1,0,0,0,0
19362,65,11,5,3,2,18296.50390625,23177.95703125,200109,2,643.8321397569445,4881.453125,not extreme poor,poor,1,0,0,0,0,0
19362,79,11,3,2,2,12517.73828125,17965.423828125,200109,1,748.559326171875,5447.685546875,not extreme poor,poor,1,0,0,0,0,0
19362,93,11,3,2,3,16572.3046875,19635.564453125,200109,1,818.1485188802084,3063.259765625,not poor,not poor,1,0,0,0,0,0
19365,2,11,5,4,2,15917.0390625,24967.17578125,200602,1,520.1494954427084,9050.13671875,not extreme poor,poor,1,0,0,0,0,0
19365,20,11,2,1,3,21177.951171875,14837.962890625,200602,1,1236.4969075520833,-6339.98828125,not poor,not poor,1,0,0,0,0,0
19365,39,11,3,2,3,30893.193359375,38213.4765625,200602,1,1592.2281901041667,7320.283203125,not poor,not poor,1,0,0,0,0,0
19365,57,11,2,2,3,16867.8984375,17848.228515625,200602,0,743.6761881510416,980.330078125,not poor,not poor,1,0,0,0,0,0
19365,75,11,1,1,3,16188.056640625,21551.169921875,200602,0,1795.9308268229167,5363.11328125,not poor,not poor,1,0,0,0,0,0
19365,112,11,7,3,3,46174.5,41339.94921875,200602,4,1148.3319227430557,-4834.55078125,not poor,not poor,1,0,0,0,0,0
19383,2,11,6,5,2,24154.091796875,24339.744140625,200108,1,405.66240234375,185.65234375,not extreme poor,poor,1,0,0,1,0,0
19383,13,11,5,3,2,22917.681640625,28782.21484375,200108,2,799.5059678819445,5864.533203125,not extreme poor,poor,1,0,0,1,0,0
19383,33,11,3,2,3,25012.1640625,29795.947265625,200108,1,1241.497802734375,4783.783203125,not poor,not poor,1,0,0,0,0,0
19383,44,11,1,1,3,5842.0029296875,4212.26708984375,200108,0,351.0222574869792,-1629.73583984375,not poor,not poor,1,0,0,1,0,0
19383,54,11,4,3,2,18946.634765625,11996.2060546875,200108,1,333.2279459635417,-6950.4287109375,not extreme poor,poor,1,1,0,1,0,0
19383,65,11,5,3,3,34057.47265625,51622.37890625,200108,2,1433.9549696180557,17564.90625,not poor,not poor,1,1,0,1,0,0
19409,13,11,3,3,3,24509.55078125,43767.4453125,200114,0,1215.7623697916667,19257.89453125,not poor,not poor,1,0,0,0,0,0
19409,14,11,3,3,3,16552.921875,22715.484375,200114,0,630.9856770833334,6162.5625,not poor,not poor,1,0,0,0,0,0
19409,15,11,1,1,3,11258.30078125,11947.9208984375,200114,0,995.6600748697916,689.6201171875,not poor,not poor,1,0,0,0,0,0
19409,16,11,4,2,3,26571.10546875,22612.28515625,200114,2,942.1785481770834,-3958.8203125,not poor,not poor,1,0,0,0,0,0
19409,69,11,2,1,3,22150.96875,19550.333984375,200114,1,1629.1944986979167,-2600.634765625,not poor,not poor,1,0,0,0,0,0
19409,70,11,1,1,3,14427.9462890625,20815.9921875,200114,0,1734.666015625,6388.0458984375,not poor,not poor,1,0,0,0,0,0
19409,71,11,5,2,3,28155.244140625,30985.8828125,200114,3,1291.0784505208333,2830.638671875,not poor,not poor,1,0,0,0,0,0
19413,245,11,1,1,3,9198.90234375,4254.431640625,200114,0,354.5359700520833,-4944.470703125,not poor,not poor,1,0,0,0,0,0
19413,246,11,4,2,2,14890.541015625,21009.806640625,200114,2,875.4086100260416,6119.265625,not extreme poor,poor,1,0,0,0,0,0
19413,248,11,1,1,3,4781.76953125,7912.40380859375,200114,0,659.3669840494791,3130.63427734375,not poor,not poor,1,0,0,0,0,0
19413,535,11,5,3,3,22168.234375,23277.298828125,200114,2,646.5916341145834,1109.064453125,not poor,not poor,1,0,0,0,0,0
19413,536,11,4,2,3,23273.59375,25896.216796875,200114,2,1079.009033203125,2622.623046875,not poor,not poor,1,0,0,0,0,0
19413,537,11,5,2,2,19945.701171875,23138.54296875,200114,3,964.10595703125,3192.841796875,not extreme poor,poor,1,0,0,1,0,0
19413,538,11,4,2,1,7262.6455078125,12104.2490234375,200114,2,504.3437093098958,4841.603515625,extreme poor,poor,1,0,0,1,0,0
19413,540,11,2,2,3,9243.0576171875,13065.791015625,200114,0,544.407958984375,3822.7333984375,not poor,not poor,1,0,0,0,0,0
19424,53,11,3,3,2,10057.0693359375,8003.0947265625,200304,0,222.30818684895834,-2053.974609375,not extreme poor,poor,1,0,0,0,0,0
19424,54,11,3,1,3,22540.35546875,26635.4765625,200304,2,2219.623046875,4095.12109375,not poor,not poor,1,0,0,0,0,0
19424,55,11,2,2,3,17213.578125,19539.767578125,200304,0,814.156982421875,2326.189453125,not poor,not poor,1,0,0,0,0,0
19424,56,11,3,2,3,26049.306640625,17896.451171875,200304,1,745.6854654947916,-8152.85546875,not poor,not poor,1,0,0,1,0,0
19424,232,11,2,2,3,8219.82421875,8360.0712890625,200304,0,348.3363037109375,140.2470703125,not poor,not poor,1,0,0,1,0,0
19424,233,11,1,1,3,10553.14453125,21231.181640625,200304,0,1769.26513671875,10678.037109375,not poor,not poor,1,0,0,1,0,0
19424,234,11,3,3,2,9089.6923828125,9146.36328125,200304,0,254.06564670138889,56.6708984375,not extreme poor,poor,1,0,0,0,0,0
19424,235,11,2,2,3,8726.896484375,7140.82421875,200304,0,297.5343424479167,-1586.072265625,not poor,not poor,1,0,0,0,0,0
19437,13,11,2,2,3,9975.1630859375,8731.376953125,200201,0,363.807373046875,-1243.7861328125,not poor,not poor,1,0,0,0,0,0
19437,14,11,4,2,3,16790.533203125,11999.12890625,200201,2,499.9637044270833,-4791.404296875,not poor,not poor,1,0,0,0,0,0
